website,accessed datetime,closed datetime,duration,PHQ9 score,GAD7 score,CAGE-AID score,SDOH score,domain,hour,day,weekday,month,year
https://colab.research.google.com/drive/17QMiGQ89OAcAqmXLai4uuEJ7u8Jk-vUp#scrollTo=PcU1rCt4rLM0,34:28.1,39:28.1,0 days 00:05:00,0,0,0,0,colab.research.google.com,14,Tuesday,TRUE,2,2025
https://colab.research.google.com/drive/17QMiGQ89OAcAqmXLai4uuEJ7u8Jk-vUp#scrollTo=PWBAg2TirHx8,34:28.9,39:28.9,0 days 00:05:00,0,0,0,0,colab.research.google.com,14,Tuesday,TRUE,2,2025
https://www.google.com/search?q=dummy+variable+pandas&rlz=1C1OKWM_enUS1051US1051&oq=dummy+variable+pandas&gs_lcrp=EgZjaHJvbWUqBwgAEAAYgAQyBwgAEAAYgAQyCAgBEAAYFhgeMggIAhAAGBYYHjIICAMQABgWGB4yCAgEEAAYFhgeMg0IBRAAGIYDGIAEGIoFMg0IBhAAGIYDGIAEGIoFMg0IBxAAGIYDGIAEGIoFMgcICBAAGO8FMgoICRAAGIAEGKIE0gEINTQ1NmowajeoAgiwAgE&sourceid=chrome&ie=UTF-8,34:54.7,39:54.7,0 days 00:05:00,0,0,0,0,www.google.com,14,Tuesday,TRUE,2,2025
https://pandas.pydata.org/docs/getting_started/index.html,37:34.9,42:34.9,0 days 00:05:00,0,0,0,0,pandas.pydata.org,14,Tuesday,TRUE,2,2025
https://pandas.pydata.org/docs/getting_started/intro_tutorials/index.html,37:36.7,42:36.7,0 days 00:05:00,0,0,0,0,pandas.pydata.org,14,Tuesday,TRUE,2,2025
https://pandas.pydata.org/docs/search.html?q=replace,37:41.6,42:41.6,0 days 00:05:00,0,0,0,0,pandas.pydata.org,14,Tuesday,TRUE,2,2025
https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.replace.html#pandas.DataFrame.replace,37:46.1,42:46.1,0 days 00:05:00,0,0,0,0,pandas.pydata.org,14,Tuesday,TRUE,2,2025
https://www.google.com/search?q=cannot+assign+to+literal&rlz=1C1OKWM_enUS1051US1051&oq=cannot+assign+to+literal&gs_lcrp=EgZjaHJvbWUyCQgAEEUYORiABDIHCAEQABiABDIKCAIQABgKGBYYHjIICAMQABgWGB4yCAgEEAAYFhgeMggIBRAAGBYYHjIICAYQABgWGB4yDQgHEAAYhgMYgAQYigUyCggIEAAYgAQYogQyCggJEAAYgAQYogTSAQg1ODgyajBqN6gCCLACAQ&sourceid=chrome&ie=UTF-8,39:44.4,44:44.4,0 days 00:05:00,0,0,0,0,www.google.com,14,Tuesday,TRUE,2,2025
https://www.google.com/search?q=add+new+column+to+dataframe+pandas&rlz=1C1OKWM_enUS1051US1051&oq=add+new+column+to+&gs_lcrp=EgZjaHJvbWUqDQgAEAAYkQIYgAQYigUyDQgAEAAYkQIYgAQYigUyBwgBEAAYgAQyBggCEEUYOTIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABNIBCDIxNzNqMGo5qAIAsAIB&sourceid=chrome&ie=UTF-8,40:02.6,45:02.6,0 days 00:05:00,0,0,0,0,www.google.com,14,Tuesday,TRUE,2,2025
https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjx5affn6qLAxWWTEcBHcmKBPUYABAAGgJxdQ&ae=2&aspm=1&co=1&ase=5&gclid=Cj0KCQiAkoe9BhDYARIsAH85cDORMeaO_GDN7TRIzdnQJeNRDWMNuzKIUXhvtTo80hvnGheCtEL_j3YaAiOWEALw_wcB&ohost=www.google.com&cid=CAESVuD2OyPbZp2LrDSmT0Q1BNkKqQGeJMP9nh6z80COCzNguXy3zw8LlWxw_-LnfQYYg4S_Ocl9nSU5hTU77ugWKhalVlJtHxtRlVjaD2WmPM_vIk18NIfa&sig=AOD64_1pr9TQL7K--R7knEJZydCmEcQtBA&q&adurl&ved=2ahUKEwiwnKHfn6qLAxWtFlkFHWppM0oQ0Qx6BAgMEAE&nis=7&dct=1&suid=34612805412&ri=26,40:06.4,45:06.4,0 days 00:05:00,0,0,0,0,www.googleadservices.com,14,Tuesday,TRUE,2,2025
https://www.datacamp.com/tutorial/pandas-add-column?utm_source=google&utm_medium=paid_search&utm_campaignid=19589720830&utm_adgroupid=157156377311&utm_device=c&utm_keyword=&utm_matchtype=&utm_network=g&utm_adpostion=&utm_creative=726015683898&utm_targetid=aud-1645446892440:dsa-2218886984100&utm_loc_interest_ms=&utm_loc_physical_ms=9007318&utm_content=&utm_campaign=230119_1-sea~dsa~tofu_2-b2c_3-us_4-prc_5-na_6-na_7-le_8-pdsh-go_9-nb-e_10-na_11-na-jan25&gad_source=1&gclid=Cj0KCQiAkoe9BhDYARIsAH85cDORMeaO_GDN7TRIzdnQJeNRDWMNuzKIUXhvtTo80hvnGheCtEL_j3YaAiOWEALw_wcB,40:11.2,45:11.2,0 days 00:05:00,0,0,0,0,www.datacamp.com,14,Tuesday,TRUE,2,2025
https://app.powerbi.com/signin#code=1.AScAYb-FbPtXYkOA4izS1772oA8BHIdhXrFPg6yYYQp-kRAAAW0nAA.AgABBAIAAABVrSpeuWamRam2jAF1XRQEAwDs_wUA9P_40bJY10i4y5kw3vujr8XfQ1a72Ifxjb3JagWubkewLqSgCx7oUVhtT5Nt6LVXdIVTQC-XFLq8JPItDZ4CJ3-e37EhnPZ4A2gPVuHI6KJQ-pURHCDNYTiWmTXNOuWJZsxSYszFrjD3-qTsaqeKvRubaPYLskkVfpCq0y1RU9Jj-6vpBZv_iVfpt8-rEPZsKtvYT2JKw48pFTSZRrl0A_wZQAFUUy1uZmDPOl5u2U2GKaH5PixrFn3TkmAbWPsUkGsHS-op2yjVOjJeJHTwPDNlu3ij-NVDyz2GcUOZcUjuBkUYHb-XV8GAJQIf2Dm04OebNZV2LSgEopPZXQAKMxUOLdGR1fUsv_ZUvAHlx7v1u4I3dY1O_eqGAUlzYRcGZUh2YIL5GdJsdPtFRIkV_d2hbFyTpJcjSvHUu0poT5LNZxPEKKgducIJCCnUsInNgtwGhchr3MaNnmi5vCA1X2x08hgGd_qj46wC4LvZ3peyOvM_i2wAKZ7LmT-wY9yth8-oUKjpHVjTAMvQcQ7rzuUZZzfiZmLXRhJwRSMNI4nxVqUPYBIF4JsyT3knPCD6bv8La2BndE2uD3PwmzA3DflgvWlUxwnytVjeDrv4viZdbVekdhXi5mdY4FHduC3eNUu2cibA756xyFvnf78rl0yGFoa6zawgyEQP-n0PwGHWDooUndvcbfogQSr6JBpMh85ZeivWpf_B6UC4LqXf5IReF3J8bYDsXu8ZGNqBHYLmDZBJ3HdxIF0UWy9GdnVAvuPbYxtO5x1z_fpLzSyAJNOnP6hrpU76Wb3nFj9mtdd_DMjet8ppP_kqM3bPQG717k13f60BzVOQ50vt6-H5uI7dBEBaOtOZ7sECjoeOIlpxUT4E1WIh18QKImOdr6Xv&client_info=eyJ1aWQiOiI0NDRkYmM3Yi05MmM5LTQyNzQtODQ1OS03MTU5NGQxMTNkMGIiLCJ1dGlkIjoiNmM4NWJmNjEtNTdmYi00MzYyLTgwZTItMmNkMmQ3YmVmNmEwIn0&state=eyJpZCI6ImU1YzMzMjM1LTcwNzQtNDI4OS1iZjE4LWJlMTcxYjg2ZWQwNCIsIm1ldGEiOnsiaW50ZXJhY3Rpb25UeXBlIjoicmVkaXJlY3QifX0%3d%7c1738680882849.6%3b1738680882870.3%3b1738680881441.6&session_state=001f28a9-3f8f-c47e-44d5-a4b802e61e8d&correlation_id=fdfa6b51-e1df-4366-99ab-03fb148c429a,54:44.2,59:44.2,0 days 00:05:00,0,0,0,0,app.powerbi.com,14,Tuesday,TRUE,2,2025
https://login.microsoftonline.com/6c85bf61-57fb-4362-80e2-2cd2d7bef6a0/oauth2/v2.0/authorize?client_id=871c010f-5e61-4fb1-83ac-98610a7e9110&scope=https%3A%2F%2Fanalysis.windows.net%2Fpowerbi%2Fapi%2F.default%20openid%20profile%20offline_access&redirect_uri=https%3A%2F%2Fapp.powerbi.com%2Fsignin&client-request-id=fdfa6b51-e1df-4366-99ab-03fb148c429a&response_mode=fragment&response_type=code&x-client-SKU=msal.js.browser&x-client-VER=2.39.0&client_info=1&code_challenge=5ly1EBWXXuVE2YobuGJhuflp1Am1HoD3xWVnMBOy1OE&code_challenge_method=S256&nonce=8cc5df47-9995-4831-a98c-28e51626b6af&state=eyJpZCI6ImU1YzMzMjM1LTcwNzQtNDI4OS1iZjE4LWJlMTcxYjg2ZWQwNCIsIm1ldGEiOnsiaW50ZXJhY3Rpb25UeXBlIjoicmVkaXJlY3QifX0%3D%7C1738680882849.6%3B1738680882870.3%3B1738680881441.6&site_id=500453&nux=1&login_hint=Samantha.Daniels@tuhs.temple.edu&msafed=0,54:44.2,59:44.2,0 days 00:05:00,0,0,0,0,login.microsoftonline.com,14,Tuesday,TRUE,2,2025
https://app.powerbi.com/groups/6004fa1b-c7eb-484d-9c24-db2194b88db5/dataflows/da0b4daf-9880-4136-bdb4-3faae1860def?experience=power-bi&subfolderId=3023,05:42.9,10:42.9,0 days 00:05:00,0,0,0,0,app.powerbi.com,15,Tuesday,TRUE,2,2025
https://datahandbook.epic.com/ClarityDictionary/Details?tblName=PATIENT,09:24.2,14:24.2,0 days 00:05:00,0,0,0,0,datahandbook.epic.com,15,Tuesday,TRUE,2,2025
https://www.google.com/search?q=add+a+series+to+a+dataframe&rlz=1C1OKWM_enUS1051US1051&oq=add+a+series+to&gs_lcrp=EgZjaHJvbWUqDQgAEAAYkQIYgAQYigUyDQgAEAAYkQIYgAQYigUyBggBEEUYOTIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIMCAUQABgUGIcCGIAEMg0IBhAAGIYDGIAEGIoFMg0IBxAAGIYDGIAEGIoFMg0ICBAAGIYDGIAEGIoFMgoICRAAGKIEGIkF0gEIMjAxNGowajSoAgCwAgE&sourceid=chrome&ie=UTF-8,41:57.3,46:57.3,0 days 00:05:00,0,0,0,0,www.google.com,15,Tuesday,TRUE,2,2025
https://datahandbook.epic.com/Search/Index?SearchWord=PAT_ENC&type=6,42:06.3,47:06.3,0 days 00:05:00,0,0,0,0,datahandbook.epic.com,15,Tuesday,TRUE,2,2025
https://datahandbook.epic.com/ClarityDictionary/Details?tblName=CLARITY_SER,50:20.1,55:20.1,0 days 00:05:00,0,0,0,0,datahandbook.epic.com,15,Tuesday,TRUE,2,2025
https://www.google.com/search?q=office+365+login&rlz=1C1OKWM_enUS1051US1051&oq=office+365+login&gs_lcrp=EgZjaHJvbWUqDggAEEUYJxg7GIAEGIoFMg4IABBFGCcYOxiABBiKBTIGCAEQRRhAMgcIAhAAGIAEMgcIAxAAGIAEMgcIBBAAGIAEMgcIBRAAGIAEMgcIBhAAGIAEMgcIBxAAGIAE0gEJMjkyMWowajE1qAIIsAIB&sourceid=chrome&ie=UTF-8,04:22.5,09:22.5,0 days 00:05:00,0,0,0,0,www.google.com,16,Tuesday,TRUE,2,2025
https://login.microsoftonline.com/6c85bf61-57fb-4362-80e2-2cd2d7bef6a0/oauth2/v2.0/authorize?client_id=871c010f-5e61-4fb1-83ac-98610a7e9110&scope=https%3A%2F%2Fanalysis.windows.net%2Fpowerbi%2Fapi%2F.default%20openid%20profile%20offline_access&redirect_uri=https%3A%2F%2Fapp.powerbi.com%2Fsignin&client-request-id=83df2125-0f86-444e-b4fa-e448e752b986&response_mode=fragment&response_type=code&x-client-SKU=msal.js.browser&x-client-VER=2.39.0&client_info=1&code_challenge=EE6jw7KNFAXgNpYy9SgyiOrnZjGzgQpf165bYzqiDqY&code_challenge_method=S256&nonce=d9fab929-c3a9-4420-92e9-7072ebd2a826&state=eyJpZCI6ImQ0MzdmNWFjLWEwNjktNDAyOC04NWY4LTQ1MGU0MzI4MGNlMyIsIm1ldGEiOnsiaW50ZXJhY3Rpb25UeXBlIjoicmVkaXJlY3QifX0%3D%7C1738685108098%3B1738685108099.3%3B1738685101945.2&site_id=500453&nux=1&login_hint=Samantha.Daniels@tuhs.temple.edu&msafed=0,05:08.5,10:08.5,0 days 00:05:00,0,0,0,0,login.microsoftonline.com,16,Tuesday,TRUE,2,2025
https://app.powerbi.com/signin#code=1.AScAYb-FbPtXYkOA4izS1772oA8BHIdhXrFPg6yYYQp-kRAAAW0nAA.AgABBAIAAABVrSpeuWamRam2jAF1XRQEAwDs_wUA9P_sNxcY5L_6pDgXUE3gNu0m21qly7qcI7wNH-PfVskyksC_Mbo2LGJUhLrxGo9uShZkbtmHpwQYEpwUhQNtRb6Q8pU4Ie_qkFWAgZc0sHZWo9f6KPsXlfbTtefD1S2DZHWt0IKjprqIUxu8-LgriFhRAt5FcDM0rDElCnSL23SLxtW03rLUiyP7_J1oNHN_sfyB3yFaJASCYhUZdOFmU3Qz7-5miOm0d6rpYnA48qLcFDUspi8e_pHZo0Wsb3NT3zmqEaS1E5rwwvKhG2hyVbEjuzOGDglw_Yo6AcGpOdTZuElU81K-gUDnJjRPZyChjCN2YPa6dFNaPIj__2ClnewAASajQsbHkoaXtSpEXEBT-Nx6bGU2Vv7E8wb7xjH1o_pw2D1LuBOi4qBzhF4SWfnim6n6Wr2HcsZAPAMCFS_NgPIeIgH_7cXwKSuVeZ9NCWyDPOTP9f_fbCFdynvK68Fj2ghFciqS7Qb5o_fhZya1JhkbhrTWbqqtOTSVru0zdfSdNoxul79hfI-7e_1I3iIp0b26XeyioGCwK9FqIh5G6UStqFzBl2QUWIS5g9pkyJK9foq7XxLfsa_xNKYgOYcDnFpbUvJd-H7y63jXRGucJ6nFSZdRGJjy16-T5ngaxs7CO6xapxkXt_ePgSsWaEUWDh6TmkthB1DDC8zM8aVJ5e_sfwSUqtxw1A1iFeoJ8T01Pf0SRqplRAyriLg3iYfCwHUjNdE1lxd-2Hgh_C5HDCyaxXLN55D_XoXZvpzWUzwAalCXe3KlYdNDg8t4UoEm47q4uVVTockjyERJcBOAt7u2ppZ1YScFfyk_kZ85lsdWWPqSM9su-erEr1DOP2irVjdBoDvRXw4mwehFkn4lEgDYC13DpnI&client_info=eyJ1aWQiOiI0NDRkYmM3Yi05MmM5LTQyNzQtODQ1OS03MTU5NGQxMTNkMGIiLCJ1dGlkIjoiNmM4NWJmNjEtNTdmYi00MzYyLTgwZTItMmNkMmQ3YmVmNmEwIn0&state=eyJpZCI6ImQ0MzdmNWFjLWEwNjktNDAyOC04NWY4LTQ1MGU0MzI4MGNlMyIsIm1ldGEiOnsiaW50ZXJhY3Rpb25UeXBlIjoicmVkaXJlY3QifX0%3d%7c1738685108098%3b1738685108099.3%3b1738685101945.2&session_state=001f28a9-3f8f-c47e-44d5-a4b802e61e8d&correlation_id=83df2125-0f86-444e-b4fa-e448e752b986,05:08.5,10:08.5,0 days 00:05:00,0,0,0,0,app.powerbi.com,16,Tuesday,TRUE,2,2025
https://app.powerbi.com/groups/6004fa1b-c7eb-484d-9c24-db2194b88db5/dataflows-gen2/57a44f0a-8c97-4638-9bcc-4168ff04d4bc?experience=power-bi,13:51.8,18:51.8,0 days 00:05:00,0,0,0,0,app.powerbi.com,16,Tuesday,TRUE,2,2025
https://app.powerbi.com/workloads/fabric-dataflows/blank?experience=power-bi,14:11.3,19:11.3,0 days 00:05:00,0,0,0,0,app.powerbi.com,16,Tuesday,TRUE,2,2025
https://app.powerbi.com/groups/6004fa1b-c7eb-484d-9c24-db2194b88db5/dataflowAuthoring?experience=power-bi&subfolderId=3023,15:45.2,20:45.2,0 days 00:05:00,0,0,0,0,app.powerbi.com,16,Tuesday,TRUE,2,2025
https://app.powerbi.com/groups/6004fa1b-c7eb-484d-9c24-db2194b88db5/settings/dataflows/17d1c050-3a4b-42d6-8a46-fb9d00f641a2?experience=power-bi,19:08.7,24:08.7,0 days 00:05:00,0,0,0,0,app.powerbi.com,16,Tuesday,TRUE,2,2025
https://www.tutorialrepublic.com/twitter-bootstrap-tutorial/bootstrap-grid-system.php,18:03.3,23:03.3,0 days 00:05:00,0,0,0,0,www.tutorialrepublic.com,18,Tuesday,TRUE,2,2025
https://www.google.com/search?q=count+distinct+values+power+bi&rlz=1C1OKWM_enUS1051US1051&oq=COUNT+DISTINCT+VALUES+POWER+BI&gs_lcrp=EgZjaHJvbWUqBwgAEAAYgAQyBwgAEAAYgAQyBwgBEAAYgAQyCAgCEAAYFhgeMggIAxAAGBYYHjIICAQQABgWGB4yCAgFEAAYFhgeMggIBhAAGBYYHjIICAcQABgWGB4yCAgIEAAYFhgeMggICRAAGBYYHtIBCjExNDYwajBqMTWoAgiwAgE&sourceid=chrome&ie=UTF-8,13:24.1,18:24.1,0 days 00:05:00,0,0,0,0,www.google.com,19,Tuesday,TRUE,2,2025
https://learn.microsoft.com/en-us/dax/distinctcount-function-dax,13:29.0,18:29.0,0 days 00:05:00,0,0,0,0,learn.microsoft.com,19,Tuesday,TRUE,2,2025
https://www.google.com/search?q=correlation+matrix+power+bi&rlz=1C1OKWM_enUS1051US1051&oq=correlation+matrix+power+bi&gs_lcrp=EgZjaHJvbWUqDAgAEAAYFBiHAhiABDIMCAAQABgUGIcCGIAEMgcIARAAGIAEMgcIAhAAGIAEMgcIAxAAGIAEMggIBBAAGBYYHjIICAUQABgWGB4yCAgGEAAYFhgeMggIBxAAGBYYHjIICAgQABgWGB4yCAgJEAAYFhge0gEINTA4NmowajeoAgiwAgE&sourceid=chrome&ie=UTF-8,45:49.6,50:49.6,0 days 00:05:00,0,0,0,0,www.google.com,20,Tuesday,TRUE,2,2025
https://www.youtube.com/results?search_query=market+basket+analysis+in+power+bi,47:07.3,52:07.3,0 days 00:05:00,0,0,0,0,www.youtube.com,20,Tuesday,TRUE,2,2025
https://www.youtube.com/watch?v=yzDGvZEtYdQ&t=4s,47:17.9,52:17.9,0 days 00:05:00,0,0,0,0,www.youtube.com,20,Tuesday,TRUE,2,2025
https://datahandbook.epic.com/ClarityDictionary/Details?tblName=HSP_TRANSACTIONS,52:26.5,57:26.5,0 days 00:05:00,0,0,0,0,datahandbook.epic.com,15,Wednesday,TRUE,2,2025
https://accounts.google.com/v3/signin/challenge/dp?TL=AO-GBTfu-swu3Li34MPlD3VKjiS8kuAn_B8Nw0WMkOA2JHpjJSUca0pVNg8H8pMn&checkConnection=youtube%3A247&checkedDomains=youtube&cid=8&continue=https%3A%2F%2Fdrive.google.com%2Fdrive%2F%3Fdmr%3D1%26ec%3Dwgc-drive-hero-goto&ddm=1&dsh=S-1777141281%3A1738772008394892&flowEntry=ServiceLogin&flowName=GlifWebSignIn&followup=https%3A%2F%2Fdrive.google.com%2Fdrive%2F%3Fdmr%3D1%26ec%3Dwgc-drive-hero-goto&ifkv=AVdkyDkpUNUDb38WN_Ie0BaOVI7htxRg4CxdcRsHoEucSKuwpc1J6dLPi8prOESOaZQgylQmojlDjQ&osid=1&pstMsg=1&service=wise,13:46.7,18:46.7,0 days 00:05:00,0,0,0,0,accounts.google.com,16,Wednesday,TRUE,2,2025
https://accounts.google.com/CheckCookie?continue=https://drive.google.com/drive/?dmr%3D1%26ec%3Dwgc-drive-hero-goto&service=wise&checkedDomains=youtube&checkConnection=youtube:247&pstMsg=1&osid=1&flowName=GlifWebSignIn&ifkv=AVdkyDkpUNUDb38WN_Ie0BaOVI7htxRg4CxdcRsHoEucSKuwpc1J6dLPi8prOESOaZQgylQmojlDjQ&chtml=LoginDoneHtml&gidl=EgIIAA,14:16.2,19:16.2,0 days 00:05:00,0,0,0,0,accounts.google.com,16,Wednesday,TRUE,2,2025
https://drive.google.com/accounts/SetOSID?authuser=0&continue=https%3A%2F%2Faccounts.youtube.com%2Faccounts%2FSetSID%3Fssdc%3D1%26sidt%3DALWU2cubVSBeX7VdV8pf%252BG9WMeW6NmQ%252BYD%252BB%252FOyms3wBVcJ8h%252F4ZMR%252FoLIVRu4m6ePB3pBZbHljtgte%252BuHwmV8S0zd5RfQFHmSvI0MDpdnF%252BpT6CBDSb%252BGkA5zMfH%252BcEKwn4%252FvCy%252Bd35ptejfyw7DI8hK0VIKviz3ZG8acoySVcyN1LNZCw41t8kenhy8KeZlFE4oETup7Tk7srjc4EFcd8PMlUfRRzVKHSKqNsR98WhBjrzXetGSGayy26TUBRq15sqJEDYS6lt37O81bVmvXw%252FwAa5FUHt6pP88NdodZYW9lB2YolkHeomPxJgwicNFhSp4CMjcucE8F2S4L1UxPp9Hcuvs3k3x5Sj9v6hAN%252FtXDu0VkccNivcefUMNMBWGHz8ZeLXe2baiXzo%252F3gQ7mwgVrYKBMinZLINB9XjpexLcTz6%252BXysm2oddSf5Ln4QAyHb%252BaIqTrrTYIrOmPNXQZgQX0d8L2fmhuWKiwQr7Mp5yG8YbCnbVWIPf%252FPtGikv%252BL9F%252FAuiAg9hZv%252B7DLCaOvc6lRSTBYx6qALwvVj016hsU7kOaeF%252FQYFz755ZvMyXeqrEKBZad%252FKvBqsV38RHsZt%252B7B9gZQ3Srx36Tjh5NMFB4TocZ9Z%252Fp0%252BEXSO3anDNrum3Sh4roA24W7htExY38%252FiFVCi8Irp7WvHss46BvLimbYic%252FbkddKgqRX5lzmbiNNjtmZm0HTAk1kh%252Bzh%252BbTgoaAT0jyYGolGlKbDJAgh9cvklf9aXZoePI8h%252F5Q0bjlhBdKVOSbakd%26continue%3Dhttps%253A%252F%252Fdrive.google.com%252Fdrive%252F%253Fdmr%253D1%2526ec%253Dwgc-drive-hero-goto%2526authuser%253D0%26tcc%3D1&osidt=ALWU2ctKS0DUQAtjUc49SjgOnYAOR0xKSrk8VsRNX727q7WtiqN7WuvyrgoVIO1U7u1h3I2HKBLgE_Dh1TqiIJh_A8wonjCvdZUfeNdOLiQu2zpBYXnbFHWQBxUN2bXe0OX11dhdSsR_nJCeMlbkom508GovZNPw2fBMdg1BATyZX_7n5IIgjEpN3wr9P1CHWBw6lnpQVJfKZccYS47CfxK9_VxOFB_-UNuczd7_Y-9D5FcS11VNxACWKzstpnAmSO_B7Rs-7pNOybtgLsAejayLHPPtDB14eoU5con2VvnPLCoBiA6ahMstKESQnMrU_61jo_aHejZ3hBATJasul0mgigaKadJUDTOkTyzOzB0pf8F7vp2OC2GI5K49JtqEeoj2ro8FdIgsSgTUT0HHPrCn23fxBJ73UbqVOW7qZ6Av0oNupeWqiYl40D0DRstgHBvlj6EXZbW39pe6YreptxEp7sdi2GBhObdBKG2qBeepQQpfRtAeeJY&tcc=1&ifkv=AVdkyDnDVaa_beRuNRfam6qD_aoxciJRdMTOmRdt48p_n8IZwwlv0X52FT1zzHvgeOv8uQ2GvbG33w,14:16.2,19:16.2,0 days 00:05:00,0,0,0,0,drive.google.com,16,Wednesday,TRUE,2,2025
